Video Id,Segment-Level Label,Segment Timestamp
bit_2AX22tKwbovE,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '17.00'], ['17.00', '26.50'], ['26.50', '33.50'], ['33.50', '41.00'], ['41.00', '47.50'], ['47.50', '52.50'], ['52.50', '60.50'], ['60.50', '65.50'], ['65.50', '71.00'], ['71.00', '80.00'], ['80.00', '85.00'], ['85.00', '93.00'], ['93.00', '103.00'], ['103.00', '108.00'], ['108.00', '117.50'], ['117.50', '127.50'], ['127.50', '136.50'], ['136.50', '144.50'], ['144.50', '148.50'], ['148.50', '156.50'], ['156.50', '172.50'], ['172.50', '176.50'], ['176.50', '186.50'], ['186.50', '186.85']]"
bit_2Fi9L4EcJScv,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0]]","[['0.00', '2.00'], ['2.00', '11.36'], ['11.36', '18.36'], ['18.36', '30.00'], ['30.00', '31.00'], ['31.00', '42.08'], ['42.08', '51.08'], ['51.08', '68.08'], ['68.08', '72.08'], ['72.08', '79.68'], ['79.68', '89.12'], ['89.12', '93.12'], ['93.12', '106.48'], ['106.48', '109.68'], ['109.68', '128.68'], ['128.68', '130.68'], ['130.68', '139.68'], ['139.68', '149.68'], ['149.68', '159.68'], ['159.68', '169.68'], ['169.68', '179.68'], ['179.68', '182.44']]"
bit_2ZR4SYsWDs7V,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '17.00'], ['17.00', '25.00'], ['25.00', '34.00'], ['34.00', '43.00'], ['43.00', '53.00'], ['53.00', '61.00'], ['61.00', '70.00'], ['70.00', '79.00'], ['79.00', '87.00'], ['87.00', '97.00'], ['97.00', '107.00'], ['107.00', '116.00'], ['116.00', '125.00'], ['125.00', '135.00'], ['135.00', '143.00'], ['143.00', '149.00'], ['149.00', '152.00'], ['152.00', '162.00'], ['162.00', '170.00'], ['170.00', '178.00'], ['178.00', '186.00'], ['186.00', '200.00'], ['200.00', '209.00'], ['209.00', '217.00'], ['217.00', '230.00'], ['230.00', '239.00'], ['239.00', '249.00'], ['249.00', '235.33']]"
bit_2cXiiOmtrsmJ,"[[0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.80'], ['9.80', '16.80'], ['16.80', '17.80'], ['17.80', '26.90'], ['26.90', '36.10'], ['36.10', '44.90'], ['44.90', '54.90'], ['54.90', '63.90'], ['63.90', '70.90'], ['70.90', '79.80'], ['79.80', '82.20'], ['82.20', '85.40'], ['85.40', '94.50'], ['94.50', '102.90'], ['102.90', '111.90'], ['111.90', '121.90'], ['121.90', '130.90'], ['130.90', '139.50'], ['139.50', '148.50'], ['148.50', '155.60'], ['155.60', '164.60'], ['164.60', '174.40'], ['174.40', '183.60'], ['183.60', '193.60'], ['193.60', '194.60'], ['194.60', '222.80'], ['222.80', '227.80'], ['227.80', '234.80'], ['234.80', '244.80'], ['244.80', '252.30'], ['252.30', '257.80'], ['257.80', '258.80'], ['258.80', '280.57']]"
bit_2fiDtpXIXSC1,"[[0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '10.00'], ['10.00', '20.00'], ['20.00', '29.00'], ['29.00', '39.00'], ['39.00', '49.00'], ['49.00', '55.00'], ['55.00', '85.00'], ['85.00', '95.00'], ['95.00', '96.00'], ['96.00', '115.00'], ['115.00', '125.00'], ['125.00', '135.00'], ['135.00', '145.00'], ['145.00', '155.00'], ['155.00', '159.00'], ['159.00', '171.00'], ['171.00', '178.00'], ['178.00', '200.00'], ['200.00', '201.00'], ['201.00', '206.00'], ['206.00', '231.00'], ['231.00', '242.00'], ['242.00', '261.00'], ['261.00', '263.00'], ['263.00', '291.00'], ['291.00', '298.96'], ['298.96', '298.97']]"
bit_2tGMW5T5IbNz,"[[0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '32.00'], ['32.00', '41.50'], ['41.50', '50.50'], ['50.50', '60.18'], ['60.18', '74.52'], ['74.52', '84.48'], ['84.48', '90.48'], ['90.48', '100.48'], ['100.48', '109.48'], ['109.48', '115.48'], ['115.48', '139.48'], ['139.48', '148.48'], ['148.48', '158.48'], ['158.48', '167.48'], ['167.48', '177.48'], ['177.48', '182.48'], ['182.48', '189.52']]"
bit_31rJviGNq6yk,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '6.58'], ['6.58', '13.12'], ['13.12', '22.86'], ['22.86', '29.40'], ['29.40', '39.20'], ['39.20', '44.64'], ['44.64', '52.96'], ['52.96', '59.84'], ['59.84', '69.04'], ['69.04', '73.76'], ['73.76', '80.16'], ['80.16', '85.76'], ['85.76', '93.12'], ['93.12', '99.68'], ['99.68', '109.52'], ['109.52', '118.16'], ['118.16', '127.20'], ['127.20', '136.48'], ['136.48', '140.32'], ['140.32', '147.36'], ['147.36', '154.96'], ['154.96', '164.16'], ['164.16', '173.04'], ['173.04', '182.48'], ['182.48', '185.84'], ['185.84', '216.94']]"
bit_3Cgl0tIPDmSq,"[[0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.24'], ['8.24', '17.84'], ['17.84', '24.00'], ['24.00', '30.72'], ['30.72', '38.00'], ['38.00', '45.76'], ['45.76', '51.76'], ['51.76', '60.88'], ['60.88', '69.76'], ['69.76', '75.20'], ['75.20', '85.20'], ['85.20', '91.28'], ['91.28', '99.36'], ['99.36', '103.76'], ['103.76', '110.40'], ['110.40', '116.90'], ['116.90', '126.08'], ['126.08', '127.08'], ['127.08', '136.64'], ['136.64', '143.04'], ['143.04', '149.04'], ['149.04', '155.60'], ['155.60', '163.48'], ['163.48', '172.24'], ['172.24', '179.50'], ['179.50', '185.28'], ['185.28', '192.80'], ['192.80', '193.64']]"
bit_3lxjBTnw66Su,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.12'], ['9.12', '18.80'], ['18.80', '25.28'], ['25.28', '34.16'], ['34.16', '44.20'], ['44.20', '52.92'], ['52.92', '60.96'], ['60.96', '70.16'], ['70.16', '80.16'], ['80.16', '87.36'], ['87.36', '91.52'], ['91.52', '101.12'], ['101.12', '106.96'], ['106.96', '115.68'], ['115.68', '124.00'], ['124.00', '130.00'], ['130.00', '138.64'], ['138.64', '143.60'], ['143.60', '148.72'], ['148.72', '156.22'], ['156.22', '165.04'], ['165.04', '172.48'], ['172.48', '178.90'], ['178.90', '183.92'], ['183.92', '193.04'], ['193.04', '201.44'], ['201.44', '208.08'], ['208.08', '214.24'], ['214.24', '216.05']]"
bit_4BVcDK677Zp7,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '6.00'], ['6.00', '15.60'], ['15.60', '23.60'], ['23.60', '31.60'], ['31.60', '39.60'], ['39.60', '47.60'], ['47.60', '55.60'], ['55.60', '63.60'], ['63.60', '71.60'], ['71.60', '79.60'], ['79.60', '87.60'], ['87.60', '95.60'], ['95.60', '103.60'], ['103.60', '111.60'], ['111.60', '119.60'], ['119.60', '127.60'], ['127.60', '135.60'], ['135.60', '140.60'], ['140.60', '151.60'], ['151.60', '159.60'], ['159.60', '169.60'], ['169.60', '177.60'], ['177.60', '185.60'], ['185.60', '193.60'], ['193.60', '194.60'], ['194.60', '223.60'], ['223.60', '233.60'], ['233.60', '234.37']]"
bit_4Mot8c6m4NAC,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '216.71']]"
bit_4WYFmPh9YTDk,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0]]","[['0.00', '5.60'], ['5.60', '15.60'], ['15.60', '21.08'], ['21.08', '30.90'], ['30.90', '37.52'], ['37.52', '43.20'], ['43.20', '49.52'], ['49.52', '59.50'], ['59.50', '63.80'], ['63.80', '70.60'], ['70.60', '79.44'], ['79.44', '90.48'], ['90.48', '99.12'], ['99.12', '109.04'], ['109.04', '117.24'], ['117.24', '131.24'], ['131.24', '134.24'], ['134.24', '141.40'], ['141.40', '155.48'], ['155.48', '161.52'], ['161.52', '171.40'], ['171.40', '180.92'], ['180.92', '181.92'], ['181.92', '191.80'], ['191.80', '192.80'], ['192.80', '206.28'], ['206.28', '212.04'], ['212.04', '212.15']]"
bit_4saTrb0KOoEQ,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '18.20'], ['18.20', '27.76'], ['27.76', '35.84'], ['35.84', '41.28'], ['41.28', '50.56'], ['50.56', '59.04'], ['59.04', '66.10'], ['66.10', '73.56'], ['73.56', '79.28'], ['79.28', '91.16'], ['91.16', '100.80'], ['100.80', '106.76'], ['106.76', '115.60'], ['115.60', '125.00'], ['125.00', '133.56'], ['133.56', '141.72'], ['141.72', '146.52'], ['146.52', '153.88'], ['153.88', '158.00'], ['158.00', '166.44'], ['166.44', '175.96'], ['175.96', '183.94'], ['183.94', '186.00'], ['186.00', '194.16'], ['194.16', '198.76'], ['198.76', '207.20'], ['207.20', '215.28'], ['215.28', '215.80']]"
bit_4yee1Mr43VsZ,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '14.32'], ['14.32', '18.32'], ['18.32', '26.04'], ['26.04', '34.16'], ['34.16', '41.64'], ['41.64', '50.49'], ['50.49', '55.80'], ['55.80', '64.76'], ['64.76', '72.32'], ['72.32', '77.48'], ['77.48', '85.96'], ['85.96', '92.04'], ['92.04', '99.32'], ['99.32', '103.92'], ['103.92', '110.72'], ['110.72', '114.36'], ['114.36', '123.52'], ['123.52', '129.72'], ['129.72', '138.72'], ['138.72', '146.48'], ['146.48', '155.44'], ['155.44', '162.80'], ['162.80', '172.72'], ['172.72', '181.65'], ['181.65', '191.64'], ['191.64', '199.24'], ['199.24', '206.04'], ['206.04', '212.40'], ['212.40', '217.72'], ['217.72', '222.68'], ['222.68', '228.16'], ['228.16', '238.16'], ['238.16', '247.56'], ['247.56', '253.92'], ['253.92', '261.88'], ['261.88', '267.96'], ['267.96', '274.76'], ['274.76', '281.76'], ['281.76', '287.88']]"
bit_5AGwQFvbnvLx,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.64'], ['8.64', '17.28'], ['17.28', '26.00'], ['26.00', '35.28'], ['35.28', '36.28'], ['36.28', '46.72'], ['46.72', '47.72'], ['47.72', '59.60'], ['59.60', '67.28'], ['67.28', '77.20'], ['77.20', '87.12'], ['87.12', '94.24'], ['94.24', '102.64'], ['102.64', '112.88'], ['112.88', '123.36'], ['123.36', '129.84'], ['129.84', '140.00'], ['140.00', '148.72'], ['148.72', '157.04'], ['157.04', '166.48'], ['166.48', '173.92'], ['173.92', '183.60'], ['183.60', '190.80'], ['190.80', '192.80'], ['192.80', '203.60'], ['203.60', '212.96'], ['212.96', '224.16'], ['224.16', '242.80'], ['242.80', '245.60'], ['245.60', '251.98']]"
bit_5ETFPwUAKnLf,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.86'], ['8.86', '30.00'], ['30.00', '42.00'], ['42.00', '52.00'], ['52.00', '60.00'], ['60.00', '63.50'], ['63.50', '73.10'], ['73.10', '80.10'], ['80.10', '110.18'], ['110.18', '117.18'], ['117.18', '125.44'], ['125.44', '134.38'], ['134.38', '142.88'], ['142.88', '151.38'], ['151.38', '157.38'], ['157.38', '166.08'], ['166.08', '176.78'], ['176.78', '187.18'], ['187.18', '201.48'], ['201.48', '210.88'], ['210.88', '221.90'], ['221.90', '215.92']]"
bit_5bmNcjtNGQqi,"[[0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0]]","[['0.00', '7.68'], ['7.68', '13.84'], ['13.84', '20.68'], ['20.68', '29.56'], ['29.56', '38.44'], ['38.44', '42.48'], ['42.48', '52.28'], ['52.28', '61.48'], ['61.48', '69.94'], ['69.94', '72.08'], ['72.08', '80.88'], ['80.88', '87.88'], ['87.88', '97.16'], ['97.16', '107.08'], ['107.08', '116.60'], ['116.60', '125.64'], ['125.64', '132.52'], ['132.52', '140.40'], ['140.40', '145.56'], ['145.56', '154.28'], ['154.28', '162.40'], ['162.40', '169.72'], ['169.72', '176.36'], ['176.36', '185.20'], ['185.20', '195.20'], ['195.20', '199.72'], ['199.72', '204.72'], ['204.72', '221.92'], ['221.92', '230.92'], ['230.92', '236.92'], ['236.92', '246.42'], ['246.42', '253.22'], ['253.22', '253.42']]"
